little grebe,kansas,november 06
shoebill,missouri,july 26
little grebe,kansas,august 15
long-tailed duck,new york,august 11
stork,michigan,may 12
bald eagle,new york,june 27
vulture,kentucky,june 22
flamingo,kentucky,december 12
shoebill,kansas,april 27
little grebe,kansas,july 02
albatross,new york,june 08
long-tailed duck,maine,july 03
stork,missouri,october 10
bald eagle,missouri,may 25
shoebill,maine,august 26
stork,kentucky,august 12
shoebill,kentucky,august 03
long-tailed duck,kentucky,may 13
albatross,kansas,july 22
stork,kansas,august 26
flamingo,michigan,june 28
bald eagle,michigan,august 24
albatross,kansas,october 05
long-tailed duck,michigan,august 12
albatross,michigan,september 25
stork,new york,september 06
long-tailed duck,new york,june 29
flamingo,missouri,may 15
long-tailed duck,new york,may 20
shoebill,kansas,september 03
heron,maine,august 08
shoebill,maine,july 04
common teal,michigan,august 24
vulture,new york,may 05
common teal,kansas,july 19
flamingo,missouri,august 15
bald eagle,kentucky,may 18
bald eagle,kentucky,june 08
stork,michigan,july 07
little grebe,new york,september 21
long-tailed duck,missouri,august 31
common teal,maine,june 05
flamingo,new york,july 26
little grebe,new york,july 30
vulture,new york,may 17
albatross,kentucky,april 25
shoebill,missouri,july 02
little grebe,maine,october 18
little grebe,missouri,june 24
bald eagle,new york,july 11
long-tailed duck,michigan,april 24
long-tailed duck,missouri,august 21
heron,maine,may 20
bald eagle,kentucky,may 11
bald eagle,kentucky,october 04
heron,michigan,july 05
long-tailed duck,new york,july 22
bald eagle,michigan,july 17
stork,kansas,june 20
bald eagle,kentucky,april 16
long-tailed duck,kentucky,may 21
little grebe,new york,may 31
flamingo,kansas,april 14
vulture,kansas,september 17
stork,missouri,july 11
common teal,kentucky,june 20
stork,maine,september 26
heron,new york,september 22
flamingo,kentucky,september 19
shoebill,maine,may 18
flamingo,michigan,august 21
bald eagle,new york,march 20
shoebill,michigan,september 07
heron,new york,april 26
common teal,new york,may 06
little grebe,new york,may 29
stork,maine,july 31
little grebe,missouri,may 28
bald eagle,kentucky,august 06
vulture,missouri,april 08
shoebill,michigan,august 30
flamingo,missouri,july 01
flamingo,michigan,april 22
bald eagle,kansas,july 13
little grebe,michigan,july 16
flamingo,michigan,august 03
albatross,michigan,july 27
long-tailed duck,michigan,september 18
stork,maine,august 05
long-tailed duck,maine,august 30
stork,maine,july 19
flamingo,maine,august 17
long-tailed duck,maine,august 23
vulture,missouri,july 11
flamingo,michigan,july 15
common teal,missouri,june 11
vulture,new york,july 02
flamingo,kansas,june 26
little grebe,michigan,april 02
shoebill,maine,april 05
vulture,missouri,may 04
flamingo,kansas,may 31
stork,maine,june 26
bald eagle,kansas,august 19
little grebe,kentucky,may 24
stork,kansas,august 08
common teal,kansas,july 16
stork,new york,june 04
vulture,maine,september 13
common teal,michigan,august 13
flamingo,kentucky,may 13
shoebill,michigan,june 27
stork,new york,september 06
little grebe,kentucky,june 16
heron,kentucky,september 08
stork,missouri,october 15
shoebill,kentucky,september 04
common teal,kansas,july 02
vulture,maine,june 18
heron,maine,december 19
flamingo,kentucky,may 27
shoebill,missouri,may 13
shoebill,missouri,april 25
stork,kansas,august 24
little grebe,missouri,july 21
common teal,kentucky,june 10
long-tailed duck,maine,september 19
common teal,michigan,july 23
heron,michigan,september 19
albatross,missouri,july 05
bald eagle,kansas,june 03
bald eagle,kentucky,august 15
albatross,kansas,march 29
stork,kansas,august 23
flamingo,michigan,june 05
flamingo,kansas,august 18
common teal,kansas,august 20
long-tailed duck,maine,july 19
shoebill,missouri,august 16
common teal,kansas,june 30
vulture,missouri,june 14
albatross,new york,july 24
flamingo,missouri,july 15
heron,missouri,june 12
shoebill,missouri,june 23
flamingo,kansas,july 10
heron,maine,july 28
heron,missouri,may 15
little grebe,kansas,september 01
long-tailed duck,missouri,june 27
little grebe,missouri,june 27
shoebill,maine,september 01
bald eagle,maine,october 11
long-tailed duck,maine,july 01
stork,michigan,august 30
bald eagle,maine,august 06
vulture,missouri,june 11
flamingo,missouri,july 12
flamingo,michigan,june 25
vulture,missouri,august 05
stork,kansas,august 15
shoebill,kentucky,june 12
shoebill,michigan,june 30
long-tailed duck,missouri,may 04
bald eagle,maine,june 07
bald eagle,michigan,july 28
albatross,maine,september 21
albatross,michigan,october 10
albatross,missouri,june 20
long-tailed duck,michigan,july 12
little grebe,new york,august 17
little grebe,maine,october 10
common teal,kentucky,may 30
vulture,maine,july 09
stork,new york,july 08
long-tailed duck,michigan,february 20
little grebe,michigan,june 07
common teal,maine,july 10
stork,maine,june 11
stork,missouri,may 31
common teal,new york,november 10
shoebill,missouri,july 29
heron,missouri,april 21
shoebill,michigan,june 17
heron,missouri,august 10
shoebill,kentucky,march 12
shoebill,missouri,june 26
vulture,maine,july 24
stork,maine,june 25
albatross,missouri,august 20
common teal,new york,july 10
little grebe,kentucky,june 20
shoebill,kansas,june 12
long-tailed duck,new york,april 10
stork,michigan,july 26
heron,maine,july 25
common teal,kansas,october 20
stork,maine,august 19
vulture,michigan,august 14
heron,michigan,june 02
vulture,kentucky,august 14
bald eagle,missouri,april 21
bald eagle,maine,june 13
stork,kentucky,june 17
shoebill,kentucky,may 27
common teal,maine,july 03
bald eagle,new york,september 26
albatross,kentucky,may 23
stork,kansas,august 03
flamingo,michigan,july 23
stork,kentucky,june 23
bald eagle,kansas,september 25
shoebill,maine,may 27
bald eagle,new york,june 16
long-tailed duck,new york,october 12
vulture,kentucky,august 16
albatross,new york,october 26
shoebill,michigan,october 07
little grebe,kentucky,may 20
heron,maine,june 03
albatross,missouri,july 29
albatross,kentucky,may 17
vulture,maine,june 21
bald eagle,kentucky,september 02
vulture,missouri,july 19
albatross,missouri,june 26
common teal,kentucky,september 15
stork,new york,august 28
vulture,kansas,june 01
albatross,kansas,june 07
shoebill,michigan,april 12
stork,new york,june 05
bald eagle,michigan,august 14
heron,new york,september 02
long-tailed duck,kansas,august 30
bald eagle,maine,july 24
long-tailed duck,kansas,june 29
heron,kentucky,july 08
flamingo,missouri,february 27
heron,kentucky,may 05
heron,michigan,august 25
bald eagle,new york,september 13
little grebe,missouri,june 07
shoebill,kansas,september 12
long-tailed duck,maine,july 20
bald eagle,missouri,july 11
albatross,kentucky,july 17
albatross,kentucky,june 02
bald eagle,missouri,june 19
vulture,kentucky,may 27
stork,michigan,august 14
albatross,michigan,june 12
long-tailed duck,new york,august 16
flamingo,kansas,july 27
albatross,new york,june 04
bald eagle,missouri,may 29
vulture,new york,july 23
bald eagle,kentucky,july 31
common teal,maine,june 08
heron,kansas,june 25
flamingo,new york,july 19
albatross,kentucky,august 30
stork,kansas,august 27
shoebill,missouri,july 23
shoebill,kansas,august 20
long-tailed duck,maine,august 02
long-tailed duck,kentucky,august 13
common teal,kansas,june 11
long-tailed duck,new york,june 30
vulture,michigan,july 30
common teal,kansas,may 08
bald eagle,kansas,july 17
heron,missouri,june 18
flamingo,kansas,july 02
little grebe,kansas,may 19
bald eagle,new york,july 23
long-tailed duck,kentucky,august 17
common teal,new york,april 17
albatross,new york,october 14
stork,michigan,july 28
stork,missouri,july 29
stork,michigan,august 17
flamingo,new york,august 08
heron,maine,february 27
heron,michigan,august 06
albatross,kansas,september 03
stork,michigan,july 08
albatross,kansas,august 20
albatross,kentucky,june 29
albatross,maine,august 07
vulture,missouri,september 27
heron,missouri,april 18
shoebill,kentucky,july 12
heron,new york,april 27
heron,kentucky,august 03
vulture,michigan,september 09
little grebe,kentucky,september 02
common teal,missouri,may 26
long-tailed duck,kentucky,august 11
stork,michigan,may 11
common teal,kansas,october 05
albatross,missouri,july 04
flamingo,michigan,july 18
little grebe,maine,september 16
common teal,kansas,august 08
common teal,maine,september 13
stork,kansas,september 04
vulture,kansas,june 02
albatross,kentucky,june 20
common teal,michigan,april 24
flamingo,missouri,june 29
long-tailed duck,new york,july 09
shoebill,maine,august 06
heron,michigan,september 19
bald eagle,maine,july 18
heron,michigan,september 11
long-tailed duck,maine,august 23
common teal,missouri,august 22
flamingo,missouri,october 13
long-tailed duck,new york,august 14
stork,missouri,june 25
bald eagle,maine,august 06
heron,kentucky,may 15
heron,kansas,july 22
bald eagle,new york,august 07
shoebill,new york,july 19
common teal,michigan,july 16
long-tailed duck,kansas,july 22
albatross,missouri,july 20
flamingo,michigan,may 31
heron,kansas,september 03
little grebe,kansas,august 31
bald eagle,new york,may 02
long-tailed duck,michigan,june 16
shoebill,kentucky,august 18
vulture,kentucky,june 08
common teal,new york,august 22
albatross,missouri,august 10
common teal,maine,august 05
shoebill,missouri,july 02
bald eagle,new york,may 14
flamingo,missouri,october 21
bald eagle,kansas,august 19
albatross,kentucky,august 24
vulture,maine,march 08
little grebe,kentucky,september 02
heron,kansas,august 16
stork,missouri,july 04
heron,new york,august 20
vulture,missouri,june 15
albatross,kansas,september 11
bald eagle,kentucky,july 13
little grebe,michigan,july 08
long-tailed duck,kentucky,april 28
heron,missouri,june 25
flamingo,new york,april 28
flamingo,new york,june 12
flamingo,missouri,august 26
albatross,new york,june 13
stork,kentucky,june 12
albatross,missouri,may 05
heron,kansas,june 23
heron,missouri,august 19
vulture,missouri,july 17
flamingo,michigan,august 19
albatross,michigan,may 31
stork,michigan,june 26
long-tailed duck,missouri,april 11
shoebill,new york,august 11
heron,missouri,march 23
vulture,michigan,july 01
shoebill,kansas,april 20
common teal,missouri,june 21
little grebe,maine,august 28
stork,maine,september 05
little grebe,kentucky,may 23
bald eagle,kansas,june 22
bald eagle,missouri,july 26
common teal,new york,may 30
shoebill,kansas,august 20
vulture,maine,october 09
vulture,missouri,september 06
albatross,missouri,march 27
common teal,missouri,may 22
shoebill,missouri,may 02
shoebill,new york,august 07
common teal,maine,july 09
flamingo,kansas,march 02
heron,new york,september 23
bald eagle,maine,may 03
flamingo,kentucky,may 30
albatross,new york,may 27
heron,kentucky,june 20
flamingo,kentucky,may 13
bald eagle,new york,june 15
little grebe,kansas,june 04
little grebe,kansas,september 17
bald eagle,kansas,october 24
common teal,maine,september 14
vulture,michigan,september 24
little grebe,kentucky,april 07
flamingo,kentucky,august 08
flamingo,maine,october 16
long-tailed duck,missouri,september 20
long-tailed duck,missouri,july 03
bald eagle,maine,september 08
vulture,kentucky,july 27
stork,kansas,september 03
little grebe,kentucky,april 08
long-tailed duck,kentucky,july 24
stork,maine,november 08
flamingo,missouri,august 18
long-tailed duck,michigan,june 19
albatross,missouri,july 12
shoebill,missouri,august 29
albatross,kansas,september 17
vulture,michigan,july 14
little grebe,maine,august 16
little grebe,michigan,july 06
shoebill,missouri,july 21
shoebill,michigan,september 21
albatross,new york,july 05
common teal,missouri,august 13
vulture,new york,june 03
albatross,new york,may 18
vulture,missouri,june 09
albatross,new york,june 06
vulture,missouri,july 25
little grebe,kentucky,july 31
vulture,kentucky,august 16
flamingo,michigan,august 18
little grebe,kansas,october 20
long-tailed duck,maine,august 04
vulture,kentucky,october 03
common teal,missouri,july 29
long-tailed duck,new york,june 30
common teal,new york,april 14
little grebe,maine,august 30
bald eagle,maine,june 11
albatross,missouri,august 04
flamingo,kansas,july 27
bald eagle,kansas,august 28
shoebill,maine,august 21
albatross,kentucky,july 25
albatross,kansas,june 20
bald eagle,maine,june 29
common teal,kentucky,july 04
long-tailed duck,michigan,april 19
bald eagle,maine,june 19
heron,maine,june 07
shoebill,missouri,october 09
bald eagle,michigan,september 19
shoebill,michigan,august 04
stork,missouri,july 08
albatross,michigan,september 10
little grebe,missouri,july 08
albatross,kentucky,july 12
shoebill,kentucky,may 10
common teal,kentucky,august 13
heron,maine,july 24
shoebill,missouri,september 26
albatross,michigan,october 13
common teal,missouri,july 03
common teal,kentucky,may 31
little grebe,kentucky,august 13
bald eagle,kentucky,august 22
common teal,kentucky,july 09
common teal,maine,july 05
little grebe,maine,october 25
stork,michigan,may 27
long-tailed duck,kansas,august 18
vulture,kentucky,july 23
long-tailed duck,michigan,july 08
shoebill,kansas,june 09
bald eagle,kansas,october 08
little grebe,michigan,june 16
heron,kansas,september 18
heron,maine,may 01
flamingo,maine,september 25
common teal,kentucky,october 30
albatross,kansas,september 18
long-tailed duck,new york,august 08
vulture,michigan,may 06
bald eagle,maine,april 24
common teal,maine,june 14
stork,missouri,april 27
common teal,missouri,may 19
flamingo,michigan,october 07
vulture,missouri,july 08
bald eagle,michigan,september 03
long-tailed duck,maine,august 20
shoebill,missouri,august 10
albatross,kentucky,august 05
long-tailed duck,new york,july 26
vulture,missouri,november 20
vulture,michigan,september 17
long-tailed duck,kentucky,november 27
bald eagle,new york,june 09
long-tailed duck,new york,june 30
stork,kansas,june 05
common teal,kansas,february 11
flamingo,michigan,june 01
common teal,new york,july 15
flamingo,michigan,september 10
stork,kentucky,june 19
shoebill,new york,june 27
albatross,michigan,august 03
bald eagle,maine,august 30
flamingo,missouri,august 18
long-tailed duck,michigan,august 15
flamingo,kansas,june 21
vulture,kansas,august 25
little grebe,maine,july 23
bald eagle,missouri,september 19
stork,kansas,june 22
heron,maine,july 10
albatross,new york,september 28
heron,kansas,august 25
vulture,missouri,june 03
common teal,new york,july 26
stork,maine,may 18
flamingo,michigan,may 26
little grebe,michigan,june 17
common teal,maine,august 05
vulture,missouri,may 29
shoebill,kentucky,july 06
flamingo,maine,july 07
vulture,maine,march 24
heron,kansas,july 09
flamingo,michigan,april 29
heron,kansas,july 31
flamingo,missouri,august 25
little grebe,maine,september 20
stork,kentucky,september 20
vulture,maine,june 19
bald eagle,missouri,june 10
heron,michigan,august 23
long-tailed duck,new york,september 15
heron,michigan,june 28
long-tailed duck,maine,july 08
bald eagle,missouri,july 06
bald eagle,kansas,june 19
heron,new york,june 20
vulture,michigan,may 09
common teal,kansas,august 09
albatross,michigan,july 26
common teal,maine,july 02
bald eagle,new york,april 09
common teal,kentucky,may 21
vulture,kansas,november 13
little grebe,kentucky,september 24
stork,kentucky,september 21
common teal,kansas,august 06
flamingo,maine,july 25
bald eagle,michigan,june 07
flamingo,kansas,may 07
bald eagle,missouri,september 02
flamingo,michigan,may 31
albatross,new york,august 08
long-tailed duck,new york,july 06
common teal,kentucky,march 25
stork,michigan,july 19
stork,kentucky,september 28
little grebe,kansas,june 30
shoebill,maine,july 18
albatross,kansas,july 29
flamingo,maine,september 03
shoebill,michigan,july 01
vulture,kentucky,november 07
stork,new york,june 09
stork,missouri,april 24
bald eagle,missouri,may 30
albatross,new york,august 25
flamingo,maine,june 19
common teal,kansas,august 14
little grebe,michigan,june 09
common teal,new york,may 05
vulture,kentucky,july 18
heron,michigan,may 28
little grebe,missouri,july 04
vulture,missouri,april 19
common teal,missouri,june 21
albatross,missouri,june 17
flamingo,missouri,august 24
stork,new york,june 26
little grebe,kentucky,august 11
shoebill,missouri,july 20
common teal,maine,august 05
common teal,michigan,june 13
albatross,michigan,july 31
shoebill,kentucky,april 25
albatross,missouri,september 07
stork,kansas,july 08
stork,michigan,april 24
heron,maine,august 07
flamingo,kansas,may 06
vulture,maine,may 14
stork,missouri,june 12
stork,michigan,september 02
little grebe,maine,august 22
stork,maine,july 21
vulture,kentucky,may 20
flamingo,maine,september 18
flamingo,new york,september 25
stork,missouri,august 31
vulture,maine,august 20
shoebill,kentucky,june 05
vulture,missouri,august 30
little grebe,michigan,september 19
shoebill,michigan,november 25
shoebill,missouri,july 11
vulture,kentucky,august 20
bald eagle,michigan,may 22
stork,kansas,june 09
flamingo,maine,august 04
shoebill,michigan,august 12
bald eagle,kentucky,october 13
long-tailed duck,kansas,june 07
shoebill,kansas,july 07
bald eagle,michigan,june 09
albatross,michigan,july 13
vulture,kentucky,september 29
long-tailed duck,kentucky,august 17
bald eagle,new york,august 06
little grebe,kentucky,july 23
shoebill,maine,august 16
shoebill,maine,june 26
little grebe,michigan,july 09
bald eagle,michigan,october 13
common teal,kentucky,july 09
albatross,missouri,june 28
stork,kentucky,july 09
flamingo,new york,september 27
stork,missouri,july 23
common teal,new york,september 10
bald eagle,kentucky,july 03
albatross,kentucky,august 13
heron,michigan,june 09
vulture,new york,august 08
vulture,kansas,june 30
vulture,kansas,july 05
vulture,kansas,april 12
little grebe,kentucky,august 27
stork,new york,july 06
flamingo,kentucky,june 28
bald eagle,maine,june 04
common teal,maine,may 06
heron,new york,july 12
common teal,new york,september 02
albatross,missouri,october 16
flamingo,kentucky,september 19
flamingo,new york,august 04
bald eagle,kansas,august 14
long-tailed duck,kentucky,july 07
shoebill,maine,june 13
flamingo,new york,july 31
vulture,michigan,july 10
albatross,new york,august 26
bald eagle,missouri,august 07
vulture,kansas,july 19
bald eagle,michigan,july 12
flamingo,maine,august 26
albatross,new york,september 28
stork,new york,june 14
shoebill,missouri,august 07
albatross,kentucky,may 26
shoebill,michigan,august 04
stork,michigan,may 28
little grebe,michigan,september 22
bald eagle,maine,may 27
stork,missouri,september 14
bald eagle,kentucky,june 21
shoebill,kentucky,september 05
stork,missouri,may 10
shoebill,new york,june 20
long-tailed duck,kentucky,august 08
flamingo,new york,june 19
heron,michigan,october 08
long-tailed duck,kentucky,july 06
albatross,kansas,july 11
bald eagle,new york,august 05
long-tailed duck,kentucky,july 08
shoebill,maine,july 04
shoebill,maine,august 01
albatross,kentucky,october 01
little grebe,michigan,august 02
shoebill,missouri,august 18
shoebill,maine,september 09
shoebill,kentucky,september 11
little grebe,new york,may 18
common teal,new york,september 09
albatross,missouri,september 21
albatross,kentucky,july 06
little grebe,michigan,september 30
long-tailed duck,kentucky,september 04
flamingo,michigan,october 27
vulture,michigan,july 08
shoebill,kansas,april 12
common teal,kentucky,june 24
vulture,maine,july 21
stork,kansas,july 11
common teal,new york,june 07
bald eagle,maine,august 21
shoebill,kentucky,june 03
little grebe,new york,august 01
stork,kentucky,august 18
bald eagle,kansas,october 30
shoebill,kansas,july 29
little grebe,kentucky,august 12
shoebill,michigan,june 24
flamingo,michigan,september 14
shoebill,maine,august 05
long-tailed duck,kentucky,september 06
stork,kansas,may 16
stork,maine,september 13
little grebe,kansas,september 09
vulture,new york,june 05
vulture,michigan,march 19
vulture,michigan,july 17
long-tailed duck,maine,march 22
shoebill,missouri,june 30
little grebe,kansas,june 26
vulture,missouri,august 20
stork,kansas,april 26
long-tailed duck,maine,september 10
long-tailed duck,kentucky,may 01
little grebe,maine,may 05
albatross,missouri,july 08
common teal,kentucky,september 26
bald eagle,missouri,july 18
albatross,kansas,may 30
vulture,new york,august 08
stork,maine,may 21
common teal,missouri,august 06
flamingo,missouri,july 01
flamingo,maine,june 27
long-tailed duck,michigan,july 27
vulture,missouri,august 01
flamingo,michigan,june 14
little grebe,kentucky,july 16
albatross,missouri,august 31
shoebill,new york,september 23
shoebill,maine,may 20
shoebill,missouri,july 02
little grebe,missouri,june 18
heron,missouri,august 07
albatross,new york,july 18
common teal,michigan,may 20
long-tailed duck,kansas,june 02
little grebe,new york,march 17
little grebe,new york,july 23
stork,new york,june 08
bald eagle,michigan,august 12
common teal,maine,october 18
heron,missouri,april 16
long-tailed duck,missouri,july 30
common teal,maine,may 21
long-tailed duck,maine,august 09
albatross,maine,june 03
vulture,kentucky,august 08
long-tailed duck,maine,august 21
albatross,new york,august 30
little grebe,missouri,august 05
common teal,maine,june 07
vulture,kentucky,may 01
stork,maine,may 18
bald eagle,michigan,june 25
shoebill,maine,july 01
stork,new york,april 07
bald eagle,kansas,july 27
albatross,kentucky,june 02
albatross,missouri,july 28
bald eagle,michigan,august 13
common teal,michigan,august 08
heron,michigan,july 13
albatross,new york,july 09
flamingo,missouri,june 22
flamingo,maine,october 23
bald eagle,kentucky,june 30
bald eagle,new york,august 31
flamingo,maine,march 17
common teal,new york,may 03
shoebill,maine,july 13
vulture,new york,july 31
flamingo,missouri,july 23
flamingo,michigan,august 01
little grebe,new york,june 07
stork,kentucky,july 14
vulture,kentucky,august 02
heron,maine,august 09
little grebe,missouri,september 02
common teal,kentucky,september 26
bald eagle,missouri,july 22
vulture,kansas,july 21
long-tailed duck,maine,august 22
common teal,missouri,august 14
bald eagle,kentucky,june 21
albatross,kentucky,may 05
shoebill,michigan,august 16
long-tailed duck,maine,august 04
common teal,new york,june 27
little grebe,maine,may 20
flamingo,new york,july 08
shoebill,new york,september 19
flamingo,kansas,august 20
flamingo,maine,june 20
stork,new york,august 01
shoebill,maine,august 15
common teal,michigan,august 05
little grebe,new york,september 09
albatross,maine,july 25
vulture,missouri,august 20
long-tailed duck,new york,august 31
common teal,maine,may 12
long-tailed duck,kansas,august 17
little grebe,maine,june 15
flamingo,kentucky,july 25
bald eagle,maine,july 14
bald eagle,new york,august 29
heron,maine,november 11
little grebe,maine,october 15
bald eagle,missouri,august 15
shoebill,missouri,july 12
little grebe,kentucky,august 13
little grebe,kentucky,august 25
stork,kansas,september 04
shoebill,new york,august 05
long-tailed duck,kentucky,august 19
vulture,michigan,september 15
shoebill,michigan,july 08
little grebe,kentucky,august 01
bald eagle,kentucky,september 19
long-tailed duck,kentucky,august 09
little grebe,kentucky,december 04
common teal,missouri,june 25
long-tailed duck,kansas,may 28
shoebill,new york,august 08
albatross,kansas,june 09
shoebill,missouri,may 24
flamingo,kansas,may 12
bald eagle,kansas,november 17
vulture,kentucky,july 07
little grebe,kansas,july 20
flamingo,kentucky,july 01
long-tailed duck,michigan,september 11
bald eagle,new york,august 10
long-tailed duck,michigan,june 05
bald eagle,new york,july 04
stork,kansas,june 23
shoebill,maine,may 09
heron,kansas,june 20
stork,michigan,july 03
shoebill,kansas,august 01
little grebe,kentucky,june 18
shoebill,missouri,august 27
flamingo,michigan,august 11
common teal,missouri,june 10
shoebill,kentucky,may 20
common teal,kentucky,august 31
shoebill,kentucky,july 20
long-tailed duck,missouri,august 14
albatross,michigan,june 18
vulture,michigan,may 17
albatross,missouri,august 07
stork,kansas,may 21
little grebe,new york,june 22
heron,missouri,july 03
flamingo,new york,august 06
little grebe,michigan,july 20
flamingo,new york,july 12
stork,missouri,october 11
shoebill,kansas,july 24
shoebill,new york,july 11
vulture,michigan,july 28
flamingo,missouri,august 12
common teal,missouri,july 08
long-tailed duck,new york,july 07
bald eagle,missouri,august 20
heron,kansas,july 18
shoebill,kansas,september 23
bald eagle,michigan,june 12
shoebill,missouri,july 09
common teal,missouri,september 07
heron,michigan,september 29
common teal,kentucky,june 20
stork,kentucky,september 04
long-tailed duck,new york,september 19
heron,michigan,september 13
heron,kansas,june 24
long-tailed duck,maine,july 06
heron,missouri,september 01
vulture,maine,august 29
common teal,michigan,september 22
stork,michigan,may 25
long-tailed duck,missouri,september 21
heron,missouri,august 08
flamingo,maine,june 17
heron,new york,june 16
bald eagle,kansas,august 16
stork,michigan,october 23
shoebill,missouri,august 22
common teal,new york,september 04
little grebe,michigan,august 04
bald eagle,new york,june 02
little grebe,maine,may 12
vulture,maine,september 26
albatross,maine,august 11
bald eagle,maine,october 17
flamingo,michigan,june 05
stork,new york,june 12
shoebill,kansas,june 22
albatross,kentucky,june 09
long-tailed duck,maine,august 20
stork,missouri,april 14
stork,maine,july 07
heron,new york,october 12
stork,michigan,september 21
long-tailed duck,michigan,june 17
stork,new york,july 13
shoebill,michigan,august 07
stork,new york,october 01
common teal,michigan,september 14
common teal,new york,august 10
heron,kentucky,july 09
flamingo,new york,may 22
shoebill,missouri,july 24
bald eagle,new york,july 31
little grebe,missouri,april 26
flamingo,kansas,july 05
bald eagle,new york,april 07
common teal,kentucky,august 19
little grebe,maine,july 07
bald eagle,maine,august 06
albatross,michigan,august 04
shoebill,michigan,august 21
common teal,michigan,august 27
stork,missouri,july 25
albatross,kentucky,july 07
heron,michigan,april 19
shoebill,michigan,july 26
heron,kansas,october 28
flamingo,new york,august 15
shoebill,kentucky,july 22
common teal,maine,june 25
little grebe,new york,august 06
bald eagle,maine,september 06
shoebill,new york,july 01
bald eagle,new york,september 28
stork,kansas,august 21
long-tailed duck,missouri,may 19
long-tailed duck,michigan,july 17
bald eagle,new york,may 10
albatross,kansas,may 05
shoebill,maine,september 29
shoebill,new york,september 11
shoebill,new york,august 12
stork,kentucky,august 11
albatross,maine,september 04
vulture,maine,june 10
vulture,new york,october 21
albatross,michigan,may 31
long-tailed duck,new york,august 27
little grebe,maine,september 13
stork,missouri,june 13
stork,maine,june 17
flamingo,new york,june 15
common teal,kentucky,september 05
stork,kansas,may 08
albatross,new york,august 25
bald eagle,new york,october 08
stork,kansas,august 30
albatross,kansas,october 13
shoebill,kentucky,august 29
heron,missouri,august 28
long-tailed duck,missouri,may 10
bald eagle,maine,july 19
bald eagle,kentucky,june 30
little grebe,missouri,august 04
common teal,kansas,may 19
albatross,kansas,june 10
albatross,missouri,april 29
shoebill,new york,august 22
common teal,missouri,may 28
flamingo,michigan,june 27
shoebill,kentucky,august 30
little grebe,kansas,june 29
albatross,michigan,july 08
common teal,kansas,july 19
little grebe,kentucky,july 04
common teal,kansas,june 17
bald eagle,michigan,july 20
bald eagle,kansas,october 20
little grebe,missouri,april 13
shoebill,kentucky,may 18
stork,kansas,june 08
long-tailed duck,michigan,july 29
flamingo,michigan,june 22
stork,michigan,september 16
stork,michigan,july 27
flamingo,kansas,june 10
flamingo,kentucky,august 19
long-tailed duck,kansas,june 09
shoebill,maine,july 06
bald eagle,missouri,may 28
stork,kentucky,july 04
little grebe,maine,may 11
heron,michigan,july 27
little grebe,michigan,november 03
vulture,new york,july 25
vulture,maine,may 16
heron,kentucky,june 15
common teal,kansas,october 09
shoebill,missouri,may 17
common teal,maine,august 17
long-tailed duck,kansas,june 26
heron,missouri,august 09
vulture,kansas,september 23
flamingo,michigan,august 07
stork,kansas,august 05
long-tailed duck,maine,july 25
shoebill,kansas,july 17
shoebill,new york,august 31
albatross,kansas,august 28
bald eagle,kansas,july 17
stork,maine,june 27
shoebill,kansas,may 17
bald eagle,kansas,august 11
common teal,maine,august 13
vulture,kentucky,july 14
flamingo,new york,june 30
bald eagle,maine,june 26
heron,missouri,june 29
heron,kansas,june 18
stork,maine,july 06
stork,michigan,july 01
stork,new york,july 05
vulture,maine,august 14
long-tailed duck,missouri,may 21
flamingo,missouri,august 04
long-tailed duck,kansas,august 17
stork,michigan,july 01
stork,new york,june 28
vulture,maine,may 02
stork,michigan,august 22
stork,new york,april 30
little grebe,kansas,august 16
little grebe,michigan,august 19
stork,maine,september 07
vulture,kentucky,june 26
bald eagle,maine,june 12
stork,michigan,may 28
long-tailed duck,kansas,april 07
long-tailed duck,michigan,august 01
flamingo,maine,august 22
common teal,kansas,september 04
stork,maine,may 02
heron,new york,august 31
heron,new york,may 25
little grebe,kentucky,june 14
flamingo,kansas,july 14
flamingo,kansas,august 01
heron,maine,july 08
heron,missouri,may 26
heron,new york,march 24
flamingo,new york,may 08
shoebill,maine,august 26
common teal,michigan,june 06
bald eagle,new york,july 11
bald eagle,missouri,may 31
flamingo,kansas,june 08
bald eagle,new york,july 14
stork,kentucky,august 16
stork,kentucky,july 16
little grebe,kentucky,october 15
heron,michigan,may 13
heron,michigan,august 11
common teal,new york,september 23
shoebill,missouri,june 05
long-tailed duck,kansas,august 27
albatross,missouri,july 25
vulture,michigan,september 16
flamingo,kansas,september 16
vulture,new york,july 24
long-tailed duck,kansas,august 03
shoebill,missouri,july 20
vulture,maine,august 07
vulture,missouri,august 20
long-tailed duck,maine,june 09
heron,new york,may 09
heron,new york,july 21
little grebe,kentucky,august 29
heron,new york,june 30
stork,new york,july 02
albatross,maine,july 22
heron,kansas,august 22
shoebill,maine,may 24
long-tailed duck,new york,september 09
albatross,maine,august 05
heron,kansas,july 01
heron,maine,august 02
stork,kentucky,june 13
albatross,michigan,june 05
long-tailed duck,kansas,july 07
albatross,kansas,july 29
little grebe,new york,august 22
vulture,kentucky,august 14
stork,michigan,august 10
long-tailed duck,michigan,september 25
stork,kansas,may 14
shoebill,kansas,may 25
little grebe,kentucky,july 18
albatross,maine,june 15
vulture,new york,august 17
flamingo,maine,july 12
shoebill,missouri,july 30
common teal,kansas,june 03
